sigma,omega,run,beta,val_mse,L_used
0.1,40,1,0.03046712338565396,0.03948304204874782,601.9006282783731
0.1,40,1,0.051402148198955354,0.17899590346252453,311.91230707831954
0.1,40,1,0.08672235990324874,0.6217833729473373,125.16849617450407
0.1,40,1,0.1463123229418153,0.6055177053791151,90.89312335820442
0.1,40,1,0.24684863129316276,0.5724823032393904,73.50420415253137
0.1,40,1,0.41646694923666777,0.5752959302905105,85.57776011958344
0.1,40,1,0.7026359388661567,0.5266475343984444,26.69221626962672
0.1,40,1,1.1854416382649606,0.5358675606762386,30.777039139623263
0.1,40,1,2.0,0.531850164113347,0.0
0.1,40,2,1.36253180293977e-07,0.019351026887276232,1902436.506156283
0.1,40,2,2.406986530400264e-07,0.019351026887276017,325680.3613992732
0.1,40,2,4.252072608527879e-07,0.019351026887276017,325680.3613992732
0.1,40,2,7.511517509483731e-07,0.019314064478907534,200301.64470765012
0.1,40,2,1.3269504190055447e-06,0.019314064478907534,200301.64470765012
0.1,40,2,2.344130080607388e-06,0.019296476589601666,49895.753976425825
0.1,40,2,4.141033271556959e-06,0.019293765473338862,49895.753976425825
0.1,40,2,7.315360481914216e-06,0.019339875770788474,26984.676054796608
0.1,40,2,1.292298213296698e-05,0.01933064887122502,26984.676054796608
0.1,40,2,2.2829150746824614e-05,0.019225699060740935,11173.32144063305
0.1,40,2,4.032893634447745e-05,0.019228745833664556,7620.4074593462265
0.1,40,2,7.124325931848923e-05,0.018778468847443257,3306.7649332430487
0.1,40,2,0.00012585509210972688,0.018379727483707257,2516.8519780537144
0.1,40,2,0.0002223298647685129,0.018206462607239182,18774.26900567312
0.1,40,2,0.0003927577973951912,0.017428359215098856,1473.131631214772
0.1,40,2,0.0006938280090051524,0.01710566932695233,2058.8760155922887
0.1,40,2,0.0012256849113441632,0.015631094744452564,2182.573377925395
0.1,40,2,0.0021652390540572615,0.014898764282673272,1626.589998017748
0.1,40,2,0.0038250125442707322,0.013874049893588584,882.7396973996847
0.1,40,2,0.006757092680557912,0.013036719151529938,765.753668905809
0.1,40,2,0.011936771700798283,0.013474194194613553,1098.667977941408
0.1,40,2,0.021086956383912447,0.02199028948018609,637.2002340315199
0.1,40,2,0.03725125525415626,0.07105649894672635,283.76090972431524
0.1,40,2,0.06580636829452392,0.35963213260964877,840.553064341542
0.1,40,2,0.11625052843370594,0.7821854815543309,395.70404491003603
0.1,40,2,0.20536288069615952,0.43054365392715127,53.20592449084828
0.1,40,2,0.3627846972917247,0.47785517020265345,206.2228361655441
0.1,40,2,0.6408788976025969,0.5243235270653613,63.00620002927398
0.1,40,2,1.1321474264446287,0.5239212724252968,22.101770647683594
0.1,40,2,2.0,0.5400695000384911,0.0
0.1,40,3,1.4168791140356515e-07,0.019785370212269105,156823.87861161694
0.1,40,3,2.4996205194616637e-07,0.019785370212269105,156823.87861161694
0.1,40,3,4.4097641636607344e-07,0.019785370212269105,156823.87861161694
0.1,40,3,7.779588872671971e-07,0.019785370212269105,156823.87861161694
0.1,40,3,1.3724544166452574e-06,0.01978537021226902,53916.87527109469
0.1,40,3,2.4212476476563776e-06,0.019785798005475884,53916.87527109469
0.1,40,3,4.271500823766021e-06,0.01978579800547586,57136.55334656283
0.1,40,3,7.535668358870515e-06,0.019855034984369205,43412.74721295033
0.1,40,3,1.3294226071298261e-05,0.01977495882011004,23175.774122350864
0.1,40,3,2.3453320716634654e-05,0.019617998158379734,11712.764005131465
0.1,40,3,4.137572579910315e-05,0.019567665992802418,6416.854070587236
0.1,40,3,7.299395706418411e-05,0.019382685131999915,4522.039430206253
0.1,40,3,0.00012877400130110675,0.019003386248926994,1704.4497266771468
0.1,40,3,0.00022717967456561023,0.01887375879014299,1457.82189002651
0.1,40,3,0.0004007843509891228,0.018100237645191863,1206.655411170671
0.1,40,3,0.0007070531124974495,0.016330241475432196,1541.2033601706914
0.1,40,3,0.001247364331113565,0.01497678252723863,895.8113079492689
0.1,40,3,0.0022005670394952175,0.01350463800741885,1515.3039680019242
0.1,40,3,0.0038821819531986105,0.012849389892837388,555.2372996193293
0.1,40,3,0.006848842342561933,0.013778985226460417,1209.1937531847045
0.1,40,3,0.012082545846317653,0.015010990308320878,601.4716584508342
0.1,40,3,0.02131570662988255,0.02373863668466231,918.8442271407641
0.1,40,3,0.03760460377393833,0.07163249094074266,4684.863164188724
0.1,40,3,0.06634104369838048,0.3437217190064114,292.1556709770777
0.1,40,3,0.11703710815431069,0.7172665265717787,118.24263589928947
0.1,40,3,0.20647375925227163,0.3960329147183412,249.7306195426928
0.1,40,3,0.3642555248678608,0.44094172268355697,75.44381419619224
0.1,40,3,0.6426099271755326,0.48005459432977715,35.54144426739204
0.1,40,3,1.1336753743250583,0.48203628046752656,12.315080373853705
0.1,40,3,2.0,0.49515949533670295,0.0
0.1,40,4,3.4489029188122786e-08,0.018662251959648993,98131.67477593228
0.1,40,4,6.388261131398694e-08,0.018662251959648993,98131.67477593228
0.1,40,4,1.1832713545034553e-07,0.018662251959648993,98131.67477593228
0.1,40,4,2.1917248991383772e-07,0.018662251959648993,98131.67477593228
0.1,40,4,4.059641953826332e-07,0.018662251959648993,98131.67477593228
0.1,40,4,7.519507945429584e-07,0.018662251959648993,98131.67477593228
0.1,40,4,1.3928075525991914e-06,0.018662251959648993,98131.67477593228
0.1,40,4,2.579840187224543e-06,0.018662251959648993,98131.67477593228
0.1,40,4,4.778531950949331e-06,0.018506777339897414,29136.76101195195
0.1,40,4,8.851078341720618e-06,0.018506160359404115,22154.80453100911
0.1,40,4,1.6394488645348887e-05,0.018465646820178528,10421.054342517926
0.1,40,4,3.036683752707852e-05,0.018539594821381546,7960.524548349434
0.1,40,4,5.6247245116583625e-05,0.018328612593257344,5379.33149834158
0.1,40,4,0.000104184460445836,0.01808029453608264,2804.775123123568
0.1,40,4,0.00019297659424727447,0.017843185908789267,2815.05680400577
0.1,40,4,0.00035744261445436697,0.0176332252497905,1727.6114258584867
0.1,40,4,0.0006620762643590802,0.017056402834490326,1070.0468867053921
0.1,40,4,0.0012263366540578953,0.015531232427102247,610.4119719436208
0.1,40,4,0.002271492983579099,0.014328412069164133,939.1051153890152
0.1,40,4,0.004207393098278451,0.012777857039699754,1042.8719920358483
0.1,40,4,0.007793181317931525,0.012987711048759176,654.7382600559257
0.1,40,4,0.014434989466281977,0.014778104419770352,579.2991287938529
0.1,40,4,0.026737337730386185,0.029084283352834302,349.20481449830004
0.1,40,4,0.049524471810568335,0.1440802157363543,313.61449350892
0.1,40,4,0.09173214374774465,0.6127742562692211,406.3406245402682
0.1,40,4,0.16991167980031247,0.4189899890331232,127.3158048882076
0.1,40,4,0.31472042136019207,0.481357723667555,68.73432380290502
0.1,40,4,0.5829437019135065,0.5150294678647132,21.703004087576847
0.1,40,4,1.0797626608783113,0.4918133789564628,9.522030068328194
0.1,40,4,2.0,0.48104940960417464,0.0
0.1,40,5,9.757749812600025e-07,0.019925968032570535,38472.72326476026
0.1,40,5,1.6106227438131735e-06,0.019925968032570535,38472.72326476026
0.1,40,5,2.6585080297288967e-06,0.019925968032570535,38472.72326476026
0.1,40,5,4.388156674976664e-06,0.019931828990957034,27787.897709850215
0.1,40,5,7.243129901738867e-06,0.019953694114100032,27787.897709850215
0.1,40,5,1.1955573754381225e-05,0.01992198220944583,14714.164530677448
0.1,40,5,1.9733974916304366e-05,0.0198062197859126,9933.44144809944
0.1,40,5,3.2573072108280875e-05,0.019797095875560687,7892.21050169899
0.1,40,5,5.3765398561171606e-05,0.019695097020701106,6584.790030395901
0.1,40,5,8.874563850877109e-05,0.01968317148246045,4303.576184797977
0.1,40,5,0.0001464843294218082,0.01894677563358796,2113.336120499658
0.1,40,5,0.0002417883191412963,0.018398898902679386,1757.0143898035528
0.1,40,5,0.00039909792060303245,0.017203331138325336,1089.7326674114647
0.1,40,5,0.000658754528735463,0.016875341347826173,6832.545891827021
0.1,40,5,0.0010873460038924219,0.015258206296991799,527.3973414093832
0.1,40,5,0.0017947828524995293,0.014989245194704025,1139.635079766805
0.1,40,5,0.002962484320625736,0.014662534272501583,853.7083920119433
0.1,40,5,0.004889902607288043,0.012754112133846926,495.7261779755735
0.1,40,5,0.008071316139054515,0.01313443060092783,934.8421216372321
0.1,40,5,0.01332258522275396,0.014301117355795517,357.6383803123484
0.1,40,5,0.021990376037771427,0.021836355586821933,1240.8463652122405
0.1,40,5,0.03629750759309692,0.0657322525315053,580.2121241935489
0.1,40,5,0.05991298444410078,0.27548763218570715,361.5990641843092
0.1,40,5,0.09889289769531526,0.7362519273203308,135.5148912032136
0.1,40,5,0.16323348444944735,0.5028484729374623,750.8752144478841
0.1,40,5,0.2694346213577495,0.6333600776190668,38.266953040291284
0.1,40,5,0.44473114956187915,0.5850208083402851,20.537728597145847
0.1,40,5,0.734077136761184,0.5667315610548193,38.67526611537597
0.1,40,5,1.2116741614486837,0.5535680381118611,10.325012097967717
0.1,40,5,2.0,0.5397836603034386,0.0
0.1,40,6,1.2069298005457085e-07,0.02209747565270244,983080.1697167304
0.1,40,6,2.141041299329826e-07,0.02209747565270244,983080.1697167304
0.1,40,6,3.7981147232948317e-07,0.02209747565270294,56833.32429187292
0.1,40,6,6.737691354120247e-07,0.02209747565270294,56833.32429187292
0.1,40,6,1.1952373240586518e-06,0.02209747565270294,56833.32429187292
0.1,40,6,2.1202993514229038e-06,0.02209747565270294,56833.32429187292
0.1,40,6,3.761319404232201e-06,0.02209357280834382,56833.32429187292
0.1,40,6,6.672418048498432e-06,0.022075096798661587,26098.854740823186
0.1,40,6,1.1836581217705903e-05,0.021987011049057408,15966.216389016352
0.1,40,6,2.0997583470489753e-05,0.021744944021682224,8042.138099608061
0.1,40,6,3.7248805503117806e-05,0.021496818121356776,7821.958402991949
0.1,40,6,6.607777096631467e-05,0.02146898739913312,3638.072453984881
0.1,40,6,0.00011721910963054319,0.02150623559127063,3386.5960101791234
0.1,40,6,0.00020794163395102848,0.021128683145656482,1481.4092076211998
0.1,40,6,0.0003688794708175866,0.020493466767456905,4307.7920101223335
0.1,40,6,0.0006543762372412096,0.01874773958933986,737.3903919584344
0.1,40,6,0.0011608351609182276,0.017504854040786888,840.9937126102387
0.1,40,6,0.0020592714009682648,0.015462184420180793,1628.7730270894322
0.1,40,6,0.003653058457922192,0.014847017171067426,1229.6182179589237
0.1,40,6,0.006480367809081469,0.013389048802824455,413.47126505958175
0.1,40,6,0.011495892393921802,0.013486495667687549,777.1199064898736
0.1,40,6,0.020393216222608347,0.020446891740148514,768.8993704968847
0.1,40,6,0.03617668412779721,0.06185710080051255,819.8120755142955
0.1,40,6,0.06417587398654198,0.3022783130003125,249.64083912736592
0.1,40,6,0.11384522659366494,0.712296368965045,166.96848427654862
0.1,40,6,0.20195651127214648,0.3875040649087603,54.108598839928845
0.1,40,6,0.35826212187877743,0.43439412668245725,62.833932428556615
0.1,40,6,0.6355415191348961,0.4891111824777837,27.614085998267264
0.1,40,6,1.127423185086144,0.4842184698892052,20.19568657052021
0.1,40,6,2.0,0.49511936832713366,0.0
0.1,40,7,7.74933473612904e-07,0.021121379565438258,111641.09991617117
0.1,40,7,1.2893172271264493e-06,0.021111162395802904,51190.76102416208
0.1,40,7,2.1451375747325286e-06,0.021111162395802904,51190.76102416208
0.1,40,7,3.5690325993589262e-06,0.021111162395802904,51190.76102416208
0.1,40,7,5.93807774630724e-06,0.02110976380905809,29760.295181170724
0.1,40,7,9.879642827449335e-06,0.02110976380905809,29760.295181170724
0.1,40,7,1.6437531903092903e-05,0.021062788003834775,15553.740594688787
0.1,40,7,2.734840315426196e-05,0.02083939122926925,9164.272954849675
0.1,40,7,4.5501670171500146e-05,0.02080870712267524,9164.272954849675
0.1,40,7,7.57046755789592e-05,0.020715071853212037,5164.4849615086
0.1,40,7,0.0001259557700390785,0.020281601601478183,2749.543728104491
0.1,40,7,0.00020956243303084162,0.020156826165951002,1453.825198278246
0.1,40,7,0.00034866535549884364,0.02022554304654307,8679.661528449038
0.1,40,7,0.000580101730863393,0.01877552204881092,1217.3117684093277
0.1,40,7,0.0009651604693252081,0.017361237484715977,987.9031019040292
0.1,40,7,0.001605812708335844,0.01616854510060004,2851.9450819995895
0.1,40,7,0.0026717157780568354,0.014385977651235907,903.0215280255878
0.1,40,7,0.004445141803688461,0.013830305555054418,2001.8597093775254
0.1,40,7,0.007395728923407336,0.013209363392747229,575.0712435603808
0.1,40,7,0.01230485071660433,0.014799764548669748,505.24554258513643
0.1,40,7,0.020472539316403388,0.023180448730419582,450.2862339770887
0.1,40,7,0.034061759521885934,0.06556019261029858,621.2461055387688
0.1,40,7,0.0566712044752155,0.26392545836320447,192.93515167750417
0.1,40,7,0.09428830047984156,0.7248169332486014,432.6777933418824
0.1,40,7,0.1568747954045157,0.5597368874264501,60.686326348995
0.1,40,7,0.2610048257097402,0.6367400286764044,69.7410177431468
0.1,40,7,0.4342540742004422,0.6112806199380572,66.93852710167586
0.1,40,7,0.7225023539196801,0.5741893101925979,41.03222990351852
0.1,40,7,1.2020834862185572,0.5676723101479122,20.560430986736982
0.1,40,7,2.0,0.5559597423997795,0.0
0.1,40,8,1.6571056939973506e-06,0.02089832177705075,27994.924512504287
0.1,40,8,2.685735907971369e-06,0.02089832177705075,27994.924512504287
0.1,40,8,4.352877063602884e-06,0.02090575472800861,18308.630336792907
0.1,40,8,7.054877836127892e-06,0.020913846834070254,18308.630336792907
0.1,40,8,1.1434116000853206e-05,0.02077474172937647,18308.630336792907
0.1,40,8,1.8531718302966945e-05,0.020768732878859508,18308.630336792907
0.1,40,8,3.003507951422695e-05,0.020619824675579088,7312.819858721916
0.1,40,8,4.8679026233714426e-05,0.02058746513811658,5173.11452599062
0.1,40,8,7.889599872509783e-05,0.020397801741174493,4089.3012438605083
0.1,40,8,0.000127869826009781,0.02013613667149808,2488.1367811349555
0.1,40,8,0.00020724362031011715,0.019973136789335336,1811.729086142387
0.1,40,8,0.00033588782826652757,0.019640173306046966,1420.5822156512825
0.1,40,8,0.000544386519637037,0.01803181468350437,1168.4685501142176
0.1,40,8,0.0008823084905814643,0.01670621157914117,1370.6323973650135
0.1,40,8,0.0014299918246895166,0.014226248916565517,1151.0071046871153
0.1,40,8,0.0023176435912242283,0.013157539153208199,1129.9215627477724
0.1,40,8,0.003756295471905237,0.011983642573441417,712.6363920805468
0.1,40,8,0.006087974754048664,0.012418047634810424,7189.066204072851
0.1,40,8,0.009867018418318104,0.013758370510129299,4693.2384805131005
0.1,40,8,0.015991862056044692,0.016658029315041064,367.7577905280951
0.1,40,8,0.025918635313863538,0.027127734337613188,1044.7323975960123
0.1,40,8,0.04200734437170396,0.09303760420083512,743.5907739969308
0.1,40,8,0.06808294340323756,0.3776894685558101,318.5121188921965
0.1,40,8,0.11034468500157735,0.7603201350777808,197.58832585458939
0.1,40,8,0.17883993992419403,0.42004049069010846,133.942493706959
0.1,40,8,0.2898528743059277,0.5961803813180184,57.363357661580025
0.1,40,8,0.46977587209557103,0.5278159002859282,118.50301977003255
0.1,40,8,0.7613841005772681,0.5473691193363335,17.20468447435662
0.1,40,8,1.2340049437318044,0.5358038252063967,15.961182943408227
0.1,40,8,2.0,0.5279179855637607,0.0
0.1,40,9,1.8899629150581634e-07,0.018593110461970472,362330.06431776745
0.1,40,9,3.3012625538054964e-07,0.018593110461969785,55544.477017230776
0.1,40,9,5.766427670260934e-07,0.018593110461969785,55544.477017230776
0.1,40,9,1.0072415487832192e-06,0.018593110461969785,55544.477017230776
0.1,40,9,1.7593830974893822e-06,0.018593110461969785,55544.477017230776
0.1,40,9,3.073174341815737e-06,0.018593110461969785,55544.477017230776
0.1,40,9,5.368018226770308e-06,0.018613014051721603,25702.082272616975
0.1,40,9,9.376500151928568e-06,0.018612996791829248,25702.082272616975
0.1,40,9,1.6378251970283086e-05,0.018588492138063167,12831.511598327284
0.1,40,9,2.860845019523713e-05,0.018620644605394487,8150.141475497079
0.1,40,9,4.997135372311765e-05,0.01859707536825487,5845.968530721946
0.1,40,9,8.72866644603027e-05,0.01840070851668414,4781.352034992392
0.1,40,9,0.00015246658785392854,0.01773694695737282,1666.4877198559336
0.1,40,9,0.00026631857862310503,0.017436654329067835,1666.4877198559336
0.1,40,9,0.00046518772616451376,0.016721620767995507,1704.8124765640343
0.1,40,9,0.0008125592352321771,0.01622513973553384,1076.4576117941785
0.1,40,9,0.0014193248738630755,0.01457186017960274,820.8572009091375
0.1,40,9,0.0024791830677929907,0.013831226572039399,1013.5588068628153
0.1,40,9,0.004330473450311998,0.013077256364371532,358.34373394294124
0.1,40,9,0.0075641853752056055,0.0144327949374633,1134.995312090026
0.1,40,9,0.01321262006267512,0.014250669151366756,1010.3435940633153
0.1,40,9,0.023078933191250612,0.026153071830178086,981.9764286179765
0.1,40,9,0.04031275815997153,0.09476008495781052,458.0908103922341
0.1,40,9,0.07041566683335457,0.42944699084283683,298.2582866552455
0.1,40,9,0.12299744204824418,0.7627740622782987,610.737471543091
0.1,40,9,0.21484381858108262,0.4653617654595,62.68319597660633
0.1,40,9,0.37527501071442115,0.5072067013491831,79.95904646676621
0.1,40,9,0.6555056347295316,0.5202885015218537,11.716221770105802
0.1,40,9,1.1449940041148954,0.5343221363877183,43.59295520016012
0.1,40,9,2.0,0.5497668890105168,0.0
0.1,45,0,4.189920432828838e-07,0.024826448359607897,110735.45418260418
0.1,45,0,7.120492923745621e-07,0.024826448359607897,110735.45418260418
0.1,45,0,1.210080723248492e-06,0.024826448359607897,110735.45418260418
0.1,45,0,2.056452232252654e-06,0.024749433961262123,46043.43812756286
0.1,45,0,3.4948046872311842e-06,0.024749433961262123,46043.43812756286
0.1,45,0,5.939189644348847e-06,0.024752139860357122,28210.22049176147
0.1,45,0,1.0093260364569031e-05,0.02474967307425189,28210.22049176147
0.1,45,0,1.715282907053046e-05,0.024602201243739637,25684.528846686226
0.1,45,0,2.915009962050034e-05,0.024520000190959217,9845.775280005404
0.1,45,0,4.9538668192349344e-05,0.0244750721819188,6890.884451647661
0.1,45,0,8.41876932916486e-05,0.024285195528151112,3203.0823391296044
0.1,45,0,0.0001430714219899698,0.02422419884120191,3317.787237796985
0.1,45,0,0.00024314042813027804,0.0234421644490983,1666.634577886091
0.1,45,0,0.00041320109193797934,0.02222819667991252,6157.044140707936
0.1,45,0,0.0007022079532049527,0.02181024135679582,1051.3420623126342
0.1,45,0,0.00119335601760293,0.02072718611166825,1788.6135530365998
0.1,45,0,0.0020280297001043423,0.019480594223662086,1164.6476162463473
0.1,45,0,0.0034465024718832965,0.018267502176974048,885.8116640059567
0.1,45,0,0.005857103220966908,0.01726012949407721,708.1611837248818
0.1,45,0,0.009953759911947772,0.018133855379337257,596.6174312255584
0.1,45,0,0.01691575726888807,0.022780133587796726,5764.8888985115655
0.1,45,0,0.028747211758289846,0.048548132996106524,772.531215823879
0.1,45,0,0.04885398689161267,0.21718827141886954,510.5082561476834
0.1,45,0,0.08302412266183,0.6714259202753285,576.5345436885519
0.1,45,0,0.1410940105883149,0.4975637510921059,212.0779297379937
0.1,45,0,0.2397799481119714,0.5938312520865541,125.04351827943394
0.1,45,0,0.4074901781928734,0.5292160762184671,15.739756892952931
0.1,45,0,0.6925026326476621,0.5133791615292578,28.44082077023473
0.1,45,0,1.1768624666014809,0.4991759383965045,10.66136228937607
0.1,45,0,2.0,0.5033340980915786,0.0
0.1,45,1,6.483843317806047e-07,0.019554281218973374,369853.8954925437
0.1,45,1,1.0854203059293178e-06,0.01955428121897339,80322.22190341982
0.1,45,1,1.8170353334854226e-06,0.01955428121897339,80322.22190341982
0.1,45,1,3.041787024896027e-06,0.019554281218973325,39131.59027656065
0.1,45,1,5.092068455860915e-06,0.019536937616599744,16000.487291773867
0.1,45,1,8.524318417743288e-06,0.019536937616599744,16000.487291773867
0.1,45,1,1.4270036845919037e-05,0.01948095064963552,16000.487291773867
0.1,45,1,2.3888590454343556e-05,0.019531331172726766,12710.313246243215
0.1,45,1,3.9990419089811494e-05,0.019525534782423738,6426.558280782351
0.1,45,1,6.694549944398156e-05,0.01925413188301856,5133.421755208296
0.1,45,1,0.00011206934055227128,0.018606855949131543,2765.9001219460397
0.1,45,1,0.00018760838586812643,0.018292820459782807,2106.780174916784
0.1,45,1,0.00031406365268677003,0.018024427179037596,1350.127149493882
0.1,45,1,0.0005257546323557692,0.017267453744048807,1168.5013064893237
0.1,45,1,0.0008801334731951107,0.016932483923067572,617.2696819623089
0.1,45,1,0.0014733772808953707,0.015218959599965904,964.938399017838
0.1,45,1,0.002466490229008026,0.01394371402631091,1116.7941193873212
0.1,45,1,0.004128999495699486,0.013376783349425006,372.3789209739237
0.1,45,1,0.006912103942265863,0.013472012963005655,826.4643802450431
0.1,45,1,0.011571127814001672,0.014819650498122889,497.9531954133778
0.1,45,1,0.019370512944582897,0.022230192997320923,1526.6134863883676
0.1,45,1,0.03242698358946666,0.06502627248237657,1662.556153022654
0.1,45,1,0.05428401755388727,0.2726691324412963,386.56855796040617
0.1,45,1,0.09087353295321456,0.6664408835332941,102.91791554284352
0.1,45,1,0.1521257888328057,0.40271021978916627,247.4464329516989
0.1,45,1,0.2546644207166236,0.5344875012819927,486.65834263174287
0.1,45,1,0.42631803375699434,0.4561893973221025,52.56897326667652
0.1,45,1,0.7136727831669407,0.45516183425213214,24.066858580686137
0.1,45,1,1.1947156843089841,0.47239094422585254,26.949572387925002
0.1,45,1,2.0,0.46887640866535835,0.0
0.1,45,2,5.23189795931245e-08,0.021744415057891313,129226.59126825449
0.1,45,2,9.552572110575828e-08,0.021744415057891313,129226.59126825449
0.1,45,2,1.7441401693496195e-07,0.021744415057891313,129226.59126825449
0.1,45,2,3.18450873243975e-07,0.021744415057891313,129226.59126825449
0.1,45,2,5.814381232195681e-07,0.021728482602894842,38570.81682390782
0.1,45,2,1.0616089310393807e-06,0.021728482602894842,38570.81682390782
0.1,45,2,1.938320652629417e-06,0.021728482602894842,38570.81682390782
0.1,45,2,3.539049872848472e-06,0.021728482602894842,38570.81682390782
0.1,45,2,6.461714157313594e-06,0.02169368263218447,30743.817349679637
0.1,45,2,1.1798011147331044e-05,0.021687972165829895,26611.084153461332
0.1,45,2,2.1541198456605278e-05,0.02151810701516012,16071.15315734563
0.1,45,2,3.933063167615532e-05,0.021501967609036415,9427.896927536116
0.1,45,2,7.181116645676056e-05,0.021202890080711533,4241.1473882118635
0.1,45,2,0.00013111519973392578,0.02126076971272843,2455.3544081505584
0.1,45,2,0.00023939446258150577,0.020642846195598377,1749.0133255314488
0.1,45,2,0.0004370943172949246,0.0193499212682519,2476.4042208661062
0.1,45,2,0.0007980612423166206,0.017852340115265167,2217.8433751532057
0.1,45,2,0.0014571265772329986,0.01621578858683893,620.1670317828988
0.1,45,2,0.0026604698355172027,0.014405978525831843,2487.7880031827412
0.1,45,2,0.0048575737045012555,0.0127231532868591,1659.4249541108056
0.1,45,2,0.008869118521719649,0.01334969568172608,4356.645383484101
0.1,45,2,0.0161935295555926,0.017588760975389098,1769.7067255724687
0.1,45,2,0.02956668115615697,0.05204866440304368,408.6795193858857
0.1,45,2,0.05398382308123418,0.2703596735262812,565.9959409578631
0.1,45,2,0.09856544733831658,0.693503344628395,1213.5582263477152
0.1,45,2,0.1799640494965176,0.3769525609523622,99.46241423025253
0.1,45,2,0.3285843060197303,0.4317857789638839,79.40481879778272
0.1,45,2,0.5999400795021409,0.44933563645001184,117.15497879930025
0.1,45,2,1.0953904139640238,0.485634498534407,13.271822074164161
0.1,45,2,2.0,0.47554117547657143,0.0
0.1,45,3,6.56740752891238e-08,0.024041133249810265,2741983.520686316
0.1,45,3,1.1897353926097829e-07,0.024015427473659878,230962.37810933837
0.1,45,3,2.1552953706571166e-07,0.024015427473659878,230962.37810933837
0.1,45,3,3.90448007483929e-07,0.024015427473659878,230962.37810933837
0.1,45,3,7.07326005630916e-07,0.024015427473659878,230962.37810933837
0.1,45,3,1.281374392113858e-06,0.024015427473660048,118405.54892945522
0.1,45,3,2.321306327908317e-06,0.024015427473660013,51554.249081712784
0.1,45,3,4.205221441251025e-06,0.024015782703101906,19782.99112476726
0.1,45,3,7.618075717689509e-06,0.024015827187237663,18808.529994955254
0.1,45,3,1.3800718571240206e-05,0.023950128001623164,18808.529994955254
0.1,45,3,2.5001042276374093e-05,0.02404315953641659,11845.5463598213
0.1,45,3,4.5291273181065534e-05,0.02393085941760666,6216.310520219085
0.1,45,3,8.204855636360305e-05,0.023651310746349727,3750.4949430313377
0.1,45,3,0.0001486371463756008,0.023411284198732698,5999.8558594239
0.1,45,3,0.000269267398012164,0.022284433820396264,2144.6485377638464
0.1,45,3,0.00048779819446360826,0.021841307673876043,1425.1597135316283
0.1,45,3,0.0008836832096220097,0.0201434073766058,1407.7625861799831
0.1,45,3,0.0016008587646097051,0.017416279658150655,865.3720284372415
0.1,45,3,0.0029000763580468076,0.01647725309676592,964.2359122133599
0.1,45,3,0.005253706990542998,0.01579863119531251,609.9559920606549
0.1,45,3,0.009517486346831862,0.014811586279972451,553.7251843644844
0.1,45,3,0.01724164414292331,0.017747499783312,900.9539197540136
0.1,45,3,0.03123453839785721,0.050135146465115514,1537.6556452138536
0.1,45,3,0.056583721415433705,0.28780563670647535,285.59915388056754
0.1,45,3,0.10250567779926124,0.6892801934060431,485.3946609793229
0.1,45,3,0.18569676433865642,0.3724574134908306,123.30799648269344
0.1,45,3,0.3364036902753402,0.4315917966299749,20.633868162454036
0.1,45,3,0.6094206500253435,0.44189215896574874,25.134373182769462
0.1,45,3,1.1040114582968263,0.4702885966094607,14.683270512610932
0.1,45,3,2.0,0.4633880077709105,0.0
0.1,45,4,1.4678251880617665e-07,0.02003121751337579,447249.8240296094
0.1,45,4,2.586345856982161e-07,0.02003121751337579,447249.8240296094
0.1,45,4,4.557208137817638e-07,0.02003121751337635,78389.6016429086
0.1,45,4,8.029918332586929e-07,0.02003121751337635,78389.6016429086
0.1,45,4,1.4148923305244012e-06,0.02003121751337635,78389.6016429086
0.1,45,4,2.4930767961270537e-06,0.02003121751337635,78389.6016429086
0.1,45,4,4.392865645885231e-06,0.0200128586192522,49031.312481631525
0.1,45,4,7.740342621124457e-06,0.020012858619252193,48793.02017635323
0.1,45,4,1.3638683429463874e-05,0.01999987057447119,19432.84295489287
0.1,45,4,2.4031712133966133e-05,0.01997076038213815,7483.271763604578
0.1,45,4,4.234449689199356e-05,0.019961531073628205,7483.271763604578
0.1,45,4,7.46120961769412e-05,0.02001243868560459,4812.027211023974
0.1,45,4,0.00013146843874698927,0.019493945073555268,2620.117631620145
0.1,45,4,0.00023165078147090661,0.019185446013056683,2861.9518949101453
0.1,45,4,0.00040817465444580427,0.01753011375573683,1204.380874493035
0.1,45,4,0.0007192142736322955,0.01691509374020463,1304.6524789187952
0.1,45,4,0.0012672741086747492,0.016421244963821663,1167.8163977736535
0.1,45,4,0.0022329696801018347,0.015875130151845433,14551.980593055565
0.1,45,4,0.003934550195670261,0.0139171722494077,1080.9119131045645
0.1,45,4,0.006932778971518722,0.014146018268218548,1133.6817503471032
0.1,45,4,0.012215735440565261,0.014186670738929177,513.9534789123937
0.1,45,4,0.02152444105991634,0.028769370348471962,554.3517019556078
0.1,45,4,0.037926620562140634,0.10505274975155146,536.1049375113544
0.1,45,4,0.06682768408529254,0.44665355431264137,219.14671401386346
0.1,45,4,0.11775210377329727,0.6316753038331072,240.8945596931196
0.1,45,4,0.20748224531229764,0.47336422058836336,59.2094827973126
0.1,45,4,0.36558907009179636,0.5129560476785364,78.95819001468614
0.1,45,4,0.6441773751262876,0.4951478992073518,41.57687069004848
0.1,45,4,1.1350571572623869,0.4691755993118706,19.84618285236903
0.1,45,4,2.0,0.4764336598944876,0.0
0.1,45,5,9.096752746629016e-07,0.02078301829148221,95349.8624759505
