case,experiment,group,target_family,target_level,run,sigma,d,N_train,N_test,formula_scalars,metric,formula_L,beta_mode,noisy_L_D,cv_folds,cv_validation_mse,final_refit_n,final_average_count_min,final_average_count_mean,final_average_count_max,beta_selected,final_L,clean_test_variance,train_mean_baseline_mse,family,method,target_scalar_ratio,width,stored_scalars,scalar_ratio_to_formula,mlp_depth,test_mse,train_noisy_mse,train_clean_mse,mse_over_constant,lipschitz_bound,empirical_lipschitz,optimizer_updates,training_seconds
folds_T4_d100,Folding: 4 layers,Tied,folds,4,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2669808158308373,5,0.08446566198309685,1000,65,390.904,866,8.013762738735089,1.0,0.04406537626784027,0.044087844750699316,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05557184381219739,1.1607099571430638e-12,0.038456549614392176,1.2604799378703109,0.9999989962642712,0.09379298238234779,1001,42.29158697800085
folds_T4_d100,Folding: 4 layers,Tied,folds,4,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2669808158308373,5,0.08446566198309685,1000,65,390.904,866,8.013762738735089,1.0,0.04406537626784027,0.044087844750699316,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.0605628794484033,3.9155850439853684e-13,0.038456662687987815,1.3736865521747388,0.9999989854615196,0.11712997579463337,1001,9.468657579000137
folds_T4_d100,Folding: 4 layers,Tied,folds,4,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2669808158308373,5,0.08446566198309685,1000,65,390.904,866,8.013762738735089,1.0,0.04406537626784027,0.044087844750699316,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06997669860223471,2.2235403523953444e-15,0.03845675110373378,1.5872106926053524,5.284613483804334,0.1381996413531161,1001,7.598313980000967
folds_T4_d100,Folding: 4 layers,Tied,folds,4,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2502960142599171,5,0.07494312263087102,1000,843,987.406,1000,9.22338730307246,1.0,0.04029097444629297,0.04033961171017842,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.04033961171017842,0.07480617175130698,0.038451966635952864,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2502960142599171,5,0.07494312263087102,1000,843,987.406,1000,9.22338730307246,1.0,0.04029097444629297,0.04033961171017842,formula,Formula,1.0,,101001,1.0,,0.040330194092877795,0.07480560920904236,0.03843791283798923,0.9997665416968243,1.0,0.0007550801431032839,0,0.3463522700003523
folds_T4_d100,Folding: 4 layers,Tied,folds,4,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2502960142599171,5,0.07494312263087102,1000,843,987.406,1000,9.22338730307246,1.0,0.04029097444629297,0.04033961171017842,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05045473345044116,2.3776760844756425e-12,0.03733546313080693,1.2507491101534451,0.9999989688375759,0.09371490269302807,1001,43.09685539700149
folds_T4_d100,Folding: 4 layers,Tied,folds,4,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2502960142599171,5,0.07494312263087102,1000,843,987.406,1000,9.22338730307246,1.0,0.04029097444629297,0.04033961171017842,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05731470186474135,1.0682175868804374e-06,0.03739055075622717,1.42080450046275,0.9999990091830416,0.10833914256028011,1001,10.258638502000395
folds_T4_d100,Folding: 4 layers,Tied,folds,4,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2502960142599171,5,0.07494312263087102,1000,843,987.406,1000,9.22338730307246,1.0,0.04029097444629297,0.04033961171017842,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06376573188064127,3.0036689711216233e-15,0.037335677330712545,1.580722500225554,5.264785526576873,0.11701159641472951,1001,7.899894975998905
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2862784045479694,5,0.09061619210856774,1000,16,183.634,664,7.711356597650745,1.0,0.04844766908841132,0.04850731948810686,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.04850731948810686,0.09085635729093942,0.05237749560197474,1.0,0.0,0.0,0,0.0
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2862784045479694,5,0.09061619210856774,1000,16,183.634,664,7.711356597650745,1.0,0.04844766908841132,0.04850731948810686,formula,Formula,1.0,,101001,1.0,,0.048499272852307505,0.08792088065783157,0.0501606494304581,0.9998341150184288,1.0,0.01640717480317236,0,0.343565082999703
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2862784045479694,5,0.09061619210856774,1000,16,183.634,664,7.711356597650745,1.0,0.04844766908841132,0.04850731948810686,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05771070254080837,6.256021630136917e-13,0.03845655361278484,1.1897318414998796,0.9999990000667645,0.10859793593927988,1001,44.103958210998826
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2862784045479694,5,0.09061619210856774,1000,16,183.634,664,7.711356597650745,1.0,0.04844766908841132,0.04850731948810686,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06268065330205715,6.289788734686706e-08,0.03843042017926163,1.2921895904271794,0.9999990331363504,0.13241345105823552,1001,9.535974103000626
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2862784045479694,5,0.09061619210856774,1000,16,183.634,664,7.711356597650745,1.0,0.04844766908841132,0.04850731948810686,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06758065813447581,8.521919938662871e-16,0.03845675055363194,1.3932053728725495,5.768149583545488,0.13671032492836013,1001,7.809383921001427
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.30472926346228596,5,0.08451725310153929,1000,382,836.462,999,8.618575020903775,1.0,0.04837636696700743,0.04838203140697526,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.04838203140697526,0.0843747532240592,0.04764641863905922,1.0,0.0,0.0,0,0.0
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.30472926346228596,5,0.08451725310153929,1000,382,836.462,999,8.618575020903775,1.0,0.04837636696700743,0.04838203140697526,formula,Formula,1.0,,101001,1.0,,0.04836823422139217,0.08434936735134539,0.047477805853013054,0.9997148283116303,1.0,0.0029742904859039183,0,0.3449940400023479
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.30472926346228596,5,0.08451725310153929,1000,382,836.462,999,8.618575020903775,1.0,0.04837636696700743,0.04838203140697526,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05745569863576534,4.950038679971374e-13,0.03733549879545871,1.1875420887656638,0.9999990020374077,0.10002648799889305,1001,43.20114717999968
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.30472926346228596,5,0.08451725310153929,1000,382,836.462,999,8.618575020903775,1.0,0.04837636696700743,0.04838203140697526,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.0624546183017724,0.00010725122897158593,0.03604140645876476,1.2908639113645877,0.9999988159453513,0.11056114735325297,1001,10.00192962300207
